auction_date_start,elevation,grade,auction_year,auction_week,month,season,bopf_price_lkr_per_kg,fx_lkr_per_usd_m,bopf_price_usd_per_kg,month_start_x,prod_high_kg_m,prod_low_kg_m,prod_med_kg_m,prod_total_kg_m,month_start_y,exports_qty_kg_m_total,fob_rs_per_kg_wavg_m,month_start,rain_mm_sum_w,gpr_index,gpr_high_risk_flag,kenya_bopf_price_usd_w,india_bopf_price_usd_w
11/7/2022,High,BOPF,2022,45,11,NE_Monsoon,1067.394651,363.5,2.936436455,11/1/2022,4401.09034,12910.36024,3053.03651,20364.48709,11/1/2022,19276871.85,2867.363856,11/1/2022,254.2720797,116.72,0,2.823173174,2.310961197
11/7/2022,Medium,BOPF,2022,45,11,NE_Monsoon,915.6873736,363.5,2.519084934,11/1/2022,4401.09034,12910.36024,3053.03651,20364.48709,11/1/2022,19276871.85,2867.363856,11/1/2022,254.2720797,116.72,0,2.823173174,2.310961197
11/7/2022,Low,BOPF,2022,45,11,NE_Monsoon,865.318547,363.5,2.380518699,11/1/2022,4401.09034,12910.36024,3053.03651,20364.48709,11/1/2022,19276871.85,2867.363856,11/1/2022,254.2720797,116.72,0,2.823173174,2.310961197
11/14/2022,High,BOPF,2022,46,11,NE_Monsoon,1062.107232,363.5,2.921890597,11/1/2022,4401.09034,12910.36024,3053.03651,20364.48709,11/1/2022,19276871.85,2867.363856,11/1/2022,254.2720797,116.72,0,2.762173393,2.503936181
11/14/2022,Medium,BOPF,2022,46,11,NE_Monsoon,987.0062775,363.5,2.715285495,11/1/2022,4401.09034,12910.36024,3053.03651,20364.48709,11/1/2022,19276871.85,2867.363856,11/1/2022,254.2720797,116.72,0,2.762173393,2.503936181
11/14/2022,Low,BOPF,2022,46,11,NE_Monsoon,704.2346857,363.5,1.9373719,11/1/2022,4401.09034,12910.36024,3053.03651,20364.48709,11/1/2022,19276871.85,2867.363856,11/1/2022,254.2720797,116.72,0,2.762173393,2.503936181
11/21/2022,High,BOPF,2022,47,11,NE_Monsoon,1004.940453,363.2857143,2.766253704,11/1/2022,4401.09034,12910.36024,3053.03651,20364.48709,11/1/2022,19276871.85,2867.363856,11/1/2022,254.2720797,116.72,0,2.76117173,2.520089236
11/21/2022,Medium,BOPF,2022,47,11,NE_Monsoon,884.5907391,363.2857143,2.434972542,11/1/2022,4401.09034,12910.36024,3053.03651,20364.48709,11/1/2022,19276871.85,2867.363856,11/1/2022,254.2720797,116.72,0,2.76117173,2.520089236
11/21/2022,Low,BOPF,2022,47,11,NE_Monsoon,825.1405548,363.2857143,2.271326734,11/1/2022,4401.09034,12910.36024,3053.03651,20364.48709,11/1/2022,19276871.85,2867.363856,11/1/2022,254.2720797,116.72,0,2.76117173,2.520089236
11/28/2022,High,BOPF,2022,48,11,NE_Monsoon,998.187382,363.1621429,2.748599769,11/1/2022,4401.09034,12910.36024,3053.03651,20364.48709,11/1/2022,19276871.85,2867.363856,11/1/2022,254.2720797,116.72,0,2.698691483,2.442420703
11/28/2022,Medium,BOPF,2022,48,11,NE_Monsoon,901.9512221,363.1621429,2.483604748,11/1/2022,4401.09034,12910.36024,3053.03651,20364.48709,11/1/2022,19276871.85,2867.363856,11/1/2022,254.2720797,116.72,0,2.698691483,2.442420703
11/28/2022,Low,BOPF,2022,48,11,NE_Monsoon,860.6836919,363.1621429,2.369970849,11/1/2022,4401.09034,12910.36024,3053.03651,20364.48709,11/1/2022,19276871.85,2867.363856,11/1/2022,254.2720797,116.72,0,2.698691483,2.442420703
12/5/2022,High,BOPF,2022,49,12,NE_Monsoon,1152.106048,363.1795286,3.172276952,12/1/2022,4483.55275,12309.98749,2914.96874,19708.50898,12/1/2022,19304437.75,2472.191489,12/1/2022,240.0372093,111.2,0,2.652303286,2.494203559
12/5/2022,Medium,BOPF,2022,49,12,NE_Monsoon,801.3084717,363.1795286,2.206370152,12/1/2022,4483.55275,12309.98749,2914.96874,19708.50898,12/1/2022,19304437.75,2472.191489,12/1/2022,240.0372093,111.2,0,2.652303286,2.494203559
12/5/2022,Low,BOPF,2022,49,12,NE_Monsoon,823.5297497,363.1795286,2.267555534,12/1/2022,4483.55275,12309.98749,2914.96874,19708.50898,12/1/2022,19304437.75,2472.191489,12/1/2022,240.0372093,111.2,0,2.652303286,2.494203559
12/12/2022,High,BOPF,2022,50,12,NE_Monsoon,1064.662959,363.18,2.931502171,12/1/2022,4483.55275,12309.98749,2914.96874,19708.50898,12/1/2022,19304437.75,2472.191489,12/1/2022,240.0372093,111.2,0,2.74745111,2.597140134
12/12/2022,Medium,BOPF,2022,50,12,NE_Monsoon,942.736655,363.18,2.595783509,12/1/2022,4483.55275,12309.98749,2914.96874,19708.50898,12/1/2022,19304437.75,2472.191489,12/1/2022,240.0372093,111.2,0,2.74745111,2.597140134
12/12/2022,Low,BOPF,2022,50,12,NE_Monsoon,821.9689212,363.18,2.263254918,12/1/2022,4483.55275,12309.98749,2914.96874,19708.50898,12/1/2022,19304437.75,2472.191489,12/1/2022,240.0372093,111.2,0,2.74745111,2.597140134
12/19/2022,High,BOPF,2022,51,12,NE_Monsoon,973.0592845,363.1687286,2.679358678,12/1/2022,4483.55275,12309.98749,2914.96874,19708.50898,12/1/2022,19304437.75,2472.191489,12/1/2022,240.0372093,111.2,0,2.647088376,2.684512201
12/19/2022,Medium,BOPF,2022,51,12,NE_Monsoon,895.3663822,363.1687286,2.465428083,12/1/2022,4483.55275,12309.98749,2914.96874,19708.50898,12/1/2022,19304437.75,2472.191489,12/1/2022,240.0372093,111.2,0,2.647088376,2.684512201
12/19/2022,Low,BOPF,2022,51,12,NE_Monsoon,870.1241888,363.1687286,2.395922667,12/1/2022,4483.55275,12309.98749,2914.96874,19708.50898,12/1/2022,19304437.75,2472.191489,12/1/2022,240.0372093,111.2,0,2.647088376,2.684512201
12/26/2022,High,BOPF,2022,52,12,NE_Monsoon,1106.666935,363.1237,3.047630698,12/1/2022,4483.55275,12309.98749,2914.96874,19708.50898,12/1/2022,19304437.75,2472.191489,12/1/2022,240.0372093,111.2,0,2.67765877,2.674173469
12/26/2022,Medium,BOPF,2022,52,12,NE_Monsoon,947.3337292,363.1237,2.608845771,12/1/2022,4483.55275,12309.98749,2914.96874,19708.50898,12/1/2022,19304437.75,2472.191489,12/1/2022,240.0372093,111.2,0,2.67765877,2.674173469
12/26/2022,Low,BOPF,2022,52,12,NE_Monsoon,799.8722433,363.1237,2.202754167,12/1/2022,4483.55275,12309.98749,2914.96874,19708.50898,12/1/2022,19304437.75,2472.191489,12/1/2022,240.0372093,111.2,0,2.67765877,2.674173469
1/2/2023,High,BOPF,2023,1,1,NE_Monsoon,1038.764103,363.11,2.860742208,1/1/2023,3630.8047,12338.82399,2501.98941,18471.6181,1/1/2023,17556058.75,2478.152207,1/1/2023,105.0804348,104.27,0,2.695661701,2.621363373
1/2/2023,Medium,BOPF,2023,1,1,NE_Monsoon,918.4980111,363.11,2.529531027,1/1/2023,3630.8047,12338.82399,2501.98941,18471.6181,1/1/2023,17556058.75,2478.152207,1/1/2023,105.0804348,104.27,0,2.695661701,2.621363373
1/2/2023,Low,BOPF,2023,1,1,NE_Monsoon,852.0522079,363.11,2.346540189,1/1/2023,3630.8047,12338.82399,2501.98941,18471.6181,1/1/2023,17556058.75,2478.152207,1/1/2023,105.0804348,104.27,0,2.695661701,2.621363373
1/9/2023,High,BOPF,2023,2,1,NE_Monsoon,1040.006451,362.3623286,2.87007332,1/1/2023,3630.8047,12338.82399,2501.98941,18471.6181,1/1/2023,17556058.75,2478.152207,1/1/2023,105.0804348,104.27,0,2.731275804,2.590417121
1/9/2023,Medium,BOPF,2023,2,1,NE_Monsoon,899.4105242,362.3623286,2.482075131,1/1/2023,3630.8047,12338.82399,2501.98941,18471.6181,1/1/2023,17556058.75,2478.152207,1/1/2023,105.0804348,104.27,0,2.731275804,2.590417121
1/9/2023,Low,BOPF,2023,2,1,NE_Monsoon,836.0802879,362.3623286,2.307304656,1/1/2023,3630.8047,12338.82399,2501.98941,18471.6181,1/1/2023,17556058.75,2478.152207,1/1/2023,105.0804348,104.27,0,2.731275804,2.590417121
1/16/2023,High,BOPF,2023,3,1,NE_Monsoon,968.6327424,362.214,2.674200176,1/1/2023,3630.8047,12338.82399,2501.98941,18471.6181,1/1/2023,17556058.75,2478.152207,1/1/2023,105.0804348,104.27,0,2.742223546,2.525901751
1/16/2023,Medium,BOPF,2023,3,1,NE_Monsoon,971.5005959,362.214,2.682117742,1/1/2023,3630.8047,12338.82399,2501.98941,18471.6181,1/1/2023,17556058.75,2478.152207,1/1/2023,105.0804348,104.27,0,2.742223546,2.525901751
1/16/2023,Low,BOPF,2023,3,1,NE_Monsoon,880.7050852,362.214,2.431449599,1/1/2023,3630.8047,12338.82399,2501.98941,18471.6181,1/1/2023,17556058.75,2478.152207,1/1/2023,105.0804348,104.27,0,2.742223546,2.525901751
1/23/2023,High,BOPF,2023,4,1,NE_Monsoon,968.6822762,362.1485714,2.674820095,1/1/2023,3630.8047,12338.82399,2501.98941,18471.6181,1/1/2023,17556058.75,2478.152207,1/1/2023,105.0804348,104.27,0,2.72249892,2.831958286
1/23/2023,Medium,BOPF,2023,4,1,NE_Monsoon,951.5523482,362.1485714,2.627519265,1/1/2023,3630.8047,12338.82399,2501.98941,18471.6181,1/1/2023,17556058.75,2478.152207,1/1/2023,105.0804348,104.27,0,2.72249892,2.831958286
1/23/2023,Low,BOPF,2023,4,1,NE_Monsoon,782.8931984,362.1485714,2.161801151,1/1/2023,3630.8047,12338.82399,2501.98941,18471.6181,1/1/2023,17556058.75,2478.152207,1/1/2023,105.0804348,104.27,0,2.72249892,2.831958286
1/30/2023,High,BOPF,2023,5,1,NE_Monsoon,1092.44264,362.0665429,3.017242718,1/1/2023,3630.8047,12338.82399,2501.98941,18471.6181,1/1/2023,17556058.75,2478.152207,1/1/2023,105.0804348,104.27,0,2.595299486,2.676718537
1/30/2023,Medium,BOPF,2023,5,1,NE_Monsoon,975.7059309,362.0665429,2.694824888,1/1/2023,3630.8047,12338.82399,2501.98941,18471.6181,1/1/2023,17556058.75,2478.152207,1/1/2023,105.0804348,104.27,0,2.595299486,2.676718537
1/30/2023,Low,BOPF,2023,5,1,NE_Monsoon,817.1419835,362.0665429,2.256883436,1/1/2023,3630.8047,12338.82399,2501.98941,18471.6181,1/1/2023,17556058.75,2478.152207,1/1/2023,105.0804348,104.27,0,2.595299486,2.676718537
2/6/2023,High,BOPF,2023,6,2,Inter,1078.721354,361.9384714,2.980399817,2/1/2023,4287.3666,11361.06172,3108.6211,18757.04942,2/1/2023,18551522.63,2426.778413,2/1/2023,135.2145604,120.99,0,2.730697481,2.661926561
2/6/2023,Medium,BOPF,2023,6,2,Inter,900.4454422,361.9384714,2.487841203,2/1/2023,4287.3666,11361.06172,3108.6211,18757.04942,2/1/2023,18551522.63,2426.778413,2/1/2023,135.2145604,120.99,0,2.730697481,2.661926561
2/6/2023,Low,BOPF,2023,6,2,Inter,791.0645576,361.9384714,2.185632697,2/1/2023,4287.3666,11361.06172,3108.6211,18757.04942,2/1/2023,18551522.63,2426.778413,2/1/2023,135.2145604,120.99,0,2.730697481,2.661926561
2/13/2023,High,BOPF,2023,7,2,Inter,992.7204058,361.92,2.742927735,2/1/2023,4287.3666,11361.06172,3108.6211,18757.04942,2/1/2023,18551522.63,2426.778413,2/1/2023,135.2145604,120.99,0,2.708238886,2.763895603
2/13/2023,Medium,BOPF,2023,7,2,Inter,914.9574599,361.92,2.528065484,2/1/2023,4287.3666,11361.06172,3108.6211,18757.04942,2/1/2023,18551522.63,2426.778413,2/1/2023,135.2145604,120.99,0,2.708238886,2.763895603
2/13/2023,Low,BOPF,2023,7,2,Inter,805.4464769,361.92,2.225482087,2/1/2023,4287.3666,11361.06172,3108.6211,18757.04942,2/1/2023,18551522.63,2426.778413,2/1/2023,135.2145604,120.99,0,2.708238886,2.763895603
2/20/2023,High,BOPF,2023,8,2,Inter,1032.488974,362.1665,2.850868245,2/1/2023,4287.3666,11361.06172,3108.6211,18757.04942,2/1/2023,18551522.63,2426.778413,2/1/2023,135.2145604,120.99,0,2.774587483,2.732907139
2/20/2023,Medium,BOPF,2023,8,2,Inter,891.2470728,362.1665,2.460876621,2/1/2023,4287.3666,11361.06172,3108.6211,18757.04942,2/1/2023,18551522.63,2426.778413,2/1/2023,135.2145604,120.99,0,2.774587483,2.732907139
2/20/2023,Low,BOPF,2023,8,2,Inter,854.4113247,362.1665,2.359167192,2/1/2023,4287.3666,11361.06172,3108.6211,18757.04942,2/1/2023,18551522.63,2426.778413,2/1/2023,135.2145604,120.99,0,2.774587483,2.732907139
2/27/2023,High,BOPF,2023,9,2,Inter,1080.153309,353.5372714,3.055274213,2/1/2023,4287.3666,11361.06172,3108.6211,18757.04942,2/1/2023,18551522.63,2426.778413,2/1/2023,135.2145604,120.99,0,2.873875918,2.737985265
2/27/2023,Medium,BOPF,2023,9,2,Inter,897.2069036,353.5372714,2.537800046,2/1/2023,4287.3666,11361.06172,3108.6211,18757.04942,2/1/2023,18551522.63,2426.778413,2/1/2023,135.2145604,120.99,0,2.873875918,2.737985265
2/27/2023,Low,BOPF,2023,9,2,Inter,755.7771358,353.5372714,2.137758016,2/1/2023,4287.3666,11361.06172,3108.6211,18757.04942,2/1/2023,18551522.63,2426.778413,2/1/2023,135.2145604,120.99,0,2.873875918,2.737985265
3/6/2023,High,BOPF,2023,10,3,Inter,1044.813028,326.5618429,3.199433892,3/1/2023,4971.55621,13704.25956,3609.88845,22285.70422,3/1/2023,17975754.13,2737.990024,3/1/2023,149.6444759,105.38,0,2.884900595,2.7880833
3/6/2023,Medium,BOPF,2023,10,3,Inter,961.9278307,326.5618429,2.945622251,3/1/2023,4971.55621,13704.25956,3609.88845,22285.70422,3/1/2023,17975754.13,2737.990024,3/1/2023,149.6444759,105.38,0,2.884900595,2.7880833
3/6/2023,Low,BOPF,2023,10,3,Inter,797.6538223,326.5618429,2.442581213,3/1/2023,4971.55621,13704.25956,3609.88845,22285.70422,3/1/2023,17975754.13,2737.990024,3/1/2023,149.6444759,105.38,0,2.884900595,2.7880833
3/13/2023,High,BOPF,2023,11,3,Inter,934.2415618,330.9737,2.822706341,3/1/2023,4971.55621,13704.25956,3609.88845,22285.70422,3/1/2023,17975754.13,2737.990024,3/1/2023,149.6444759,105.38,0,2.86975388,2.689513649
3/13/2023,Medium,BOPF,2023,11,3,Inter,918.3380459,330.9737,2.774655648,3/1/2023,4971.55621,13704.25956,3609.88845,22285.70422,3/1/2023,17975754.13,2737.990024,3/1/2023,149.6444759,105.38,0,2.86975388,2.689513649
3/13/2023,Low,BOPF,2023,11,3,Inter,873.6100658,330.9737,2.639515061,3/1/2023,4971.55621,13704.25956,3609.88845,22285.70422,3/1/2023,17975754.13,2737.990024,3/1/2023,149.6444759,105.38,0,2.86975388,2.689513649
3/20/2023,High,BOPF,2023,12,3,Inter,901.8020372,323.6383,2.786450297,3/1/2023,4971.55621,13704.25956,3609.88845,22285.70422,3/1/2023,17975754.13,2737.990024,3/1/2023,149.6444759,105.38,0,2.916880048,2.633512527
3/20/2023,Medium,BOPF,2023,12,3,Inter,928.8962848,323.6383,2.870167977,3/1/2023,4971.55621,13704.25956,3609.88845,22285.70422,3/1/2023,17975754.13,2737.990024,3/1/2023,149.6444759,105.38,0,2.916880048,2.633512527
3/20/2023,Low,BOPF,2023,12,3,Inter,790.8864458,323.6383,2.443735633,3/1/2023,4971.55621,13704.25956,3609.88845,22285.70422,3/1/2023,17975754.13,2737.990024,3/1/2023,149.6444759,105.38,0,2.916880048,2.633512527
3/27/2023,High,BOPF,2023,13,3,Inter,957.9379419,324.3903571,2.953040745,3/1/2023,4971.55621,13704.25956,3609.88845,22285.70422,3/1/2023,17975754.13,2737.990024,3/1/2023,149.6444759,105.38,0,2.805487254,2.693410054
3/27/2023,Medium,BOPF,2023,13,3,Inter,929.9099772,324.3903571,2.866638779,3/1/2023,4971.55621,13704.25956,3609.88845,22285.70422,3/1/2023,17975754.13,2737.990024,3/1/2023,149.6444759,105.38,0,2.805487254,2.693410054
3/27/2023,Low,BOPF,2023,13,3,Inter,746.5526552,324.3903571,2.301402119,3/1/2023,4971.55621,13704.25956,3609.88845,22285.70422,3/1/2023,17975754.13,2737.990024,3/1/2023,149.6444759,105.38,0,2.805487254,2.693410054
4/3/2023,High,BOPF,2023,14,4,Inter,1002.331959,322.8238,3.10488867,4/1/2023,6429.67138,14290.64639,4517.48898,25237.80675,4/1/2023,16168054.82,2532.931653,4/1/2023,195.4627841,106.81,0,2.952231439,2.693912705
4/3/2023,Medium,BOPF,2023,14,4,Inter,953.6629475,322.8238,2.954128374,4/1/2023,6429.67138,14290.64639,4517.48898,25237.80675,4/1/2023,16168054.82,2532.931653,4/1/2023,195.4627841,106.81,0,2.952231439,2.693912705
4/3/2023,Low,BOPF,2023,14,4,Inter,797.9510207,322.8238,2.471784982,4/1/2023,6429.67138,14290.64639,4517.48898,25237.80675,4/1/2023,16168054.82,2532.931653,4/1/2023,195.4627841,106.81,0,2.952231439,2.693912705
4/10/2023,High,BOPF,2023,15,4,Inter,937.8022664,319.8653,2.931866215,4/1/2023,6429.67138,14290.64639,4517.48898,25237.80675,4/1/2023,16168054.82,2532.931653,4/1/2023,195.4627841,106.81,0,3.011592885,2.582851409
4/10/2023,Medium,BOPF,2023,15,4,Inter,799.0345643,319.8653,2.49803453,4/1/2023,6429.67138,14290.64639,4517.48898,25237.80675,4/1/2023,16168054.82,2532.931653,4/1/2023,195.4627841,106.81,0,3.011592885,2.582851409
4/10/2023,Low,BOPF,2023,15,4,Inter,732.3118818,319.8653,2.289438341,4/1/2023,6429.67138,14290.64639,4517.48898,25237.80675,4/1/2023,16168054.82,2532.931653,4/1/2023,195.4627841,106.81,0,3.011592885,2.582851409
4/17/2023,High,BOPF,2023,16,4,Inter,884.7327829,320.6364714,2.759301769,4/1/2023,6429.67138,14290.64639,4517.48898,25237.80675,4/1/2023,16168054.82,2532.931653,4/1/2023,195.4627841,106.81,0,2.947758519,2.560462426
4/17/2023,Medium,BOPF,2023,16,4,Inter,967.9816215,320.6364714,3.01893798,4/1/2023,6429.67138,14290.64639,4517.48898,25237.80675,4/1/2023,16168054.82,2532.931653,4/1/2023,195.4627841,106.81,0,2.947758519,2.560462426
4/17/2023,Low,BOPF,2023,16,4,Inter,778.7731975,320.6364714,2.428835354,4/1/2023,6429.67138,14290.64639,4517.48898,25237.80675,4/1/2023,16168054.82,2532.931653,4/1/2023,195.4627841,106.81,0,2.947758519,2.560462426
4/24/2023,High,BOPF,2023,17,4,Inter,928.5159784,321.6847714,2.886415711,4/1/2023,6429.67138,14290.64639,4517.48898,25237.80675,4/1/2023,16168054.82,2532.931653,4/1/2023,195.4627841,106.81,0,3.054524094,2.542028693
4/24/2023,Medium,BOPF,2023,17,4,Inter,823.0895645,321.6847714,2.558683648,4/1/2023,6429.67138,14290.64639,4517.48898,25237.80675,4/1/2023,16168054.82,2532.931653,4/1/2023,195.4627841,106.81,0,3.054524094,2.542028693
4/24/2023,Low,BOPF,2023,17,4,Inter,741.9739608,321.6847714,2.30652498,4/1/2023,6429.67138,14290.64639,4517.48898,25237.80675,4/1/2023,16168054.82,2532.931653,4/1/2023,195.4627841,106.81,0,3.054524094,2.542028693
5/1/2023,High,BOPF,2023,18,5,SW_Monsoon,958.0286421,320.5509,2.988694282,5/1/2023,7228.3305,14761.0624,4835.69735,26825.09025,5/1/2023,20552391.17,2403.071685,5/1/2023,224.2293296,108.47,0,3.027840462,2.666373159
5/1/2023,Medium,BOPF,2023,18,5,SW_Monsoon,815.3694693,320.5509,2.543650538,5/1/2023,7228.3305,14761.0624,4835.69735,26825.09025,5/1/2023,20552391.17,2403.071685,5/1/2023,224.2293296,108.47,0,3.027840462,2.666373159
5/1/2023,Low,BOPF,2023,18,5,SW_Monsoon,857.9338417,320.5509,2.676435604,5/1/2023,7228.3305,14761.0624,4835.69735,26825.09025,5/1/2023,20552391.17,2403.071685,5/1/2023,224.2293296,108.47,0,3.027840462,2.666373159
5/8/2023,High,BOPF,2023,19,5,SW_Monsoon,935.3935835,316.2420714,2.957840427,5/1/2023,7228.3305,14761.0624,4835.69735,26825.09025,5/1/2023,20552391.17,2403.071685,5/1/2023,224.2293296,108.47,0,3.151860852,2.685856716
5/8/2023,Medium,BOPF,2023,19,5,SW_Monsoon,840.3708553,316.2420714,2.657365769,5/1/2023,7228.3305,14761.0624,4835.69735,26825.09025,5/1/2023,20552391.17,2403.071685,5/1/2023,224.2293296,108.47,0,3.151860852,2.685856716
5/8/2023,Low,BOPF,2023,19,5,SW_Monsoon,796.3491176,316.2420714,2.518163109,5/1/2023,7228.3305,14761.0624,4835.69735,26825.09025,5/1/2023,20552391.17,2403.071685,5/1/2023,224.2293296,108.47,0,3.151860852,2.685856716
5/15/2023,High,BOPF,2023,20,5,SW_Monsoon,1056.28214,308.7152429,3.421541903,5/1/2023,7228.3305,14761.0624,4835.69735,26825.09025,5/1/2023,20552391.17,2403.071685,5/1/2023,224.2293296,108.47,0,3.185426868,2.65007146
5/15/2023,Medium,BOPF,2023,20,5,SW_Monsoon,945.6988024,308.7152429,3.063336924,5/1/2023,7228.3305,14761.0624,4835.69735,26825.09025,5/1/2023,20552391.17,2403.071685,5/1/2023,224.2293296,108.47,0,3.185426868,2.65007146
5/15/2023,Low,BOPF,2023,20,5,SW_Monsoon,760.5481303,308.7152429,2.463591118,5/1/2023,7228.3305,14761.0624,4835.69735,26825.09025,5/1/2023,20552391.17,2403.071685,5/1/2023,224.2293296,108.47,0,3.185426868,2.65007146
5/22/2023,High,BOPF,2023,21,5,SW_Monsoon,990.5485412,304.2981571,3.255190733,5/1/2023,7228.3305,14761.0624,4835.69735,26825.09025,5/1/2023,20552391.17,2403.071685,5/1/2023,224.2293296,108.47,0,3.094798624,2.447722813
5/22/2023,Medium,BOPF,2023,21,5,SW_Monsoon,886.9647725,304.2981571,2.914788511,5/1/2023,7228.3305,14761.0624,4835.69735,26825.09025,5/1/2023,20552391.17,2403.071685,5/1/2023,224.2293296,108.47,0,3.094798624,2.447722813
5/22/2023,Low,BOPF,2023,21,5,SW_Monsoon,806.3452521,304.2981571,2.649852565,5/1/2023,7228.3305,14761.0624,4835.69735,26825.09025,5/1/2023,20552391.17,2403.071685,5/1/2023,224.2293296,108.47,0,3.094798624,2.447722813
5/29/2023,High,BOPF,2023,22,5,SW_Monsoon,990.5637549,294.3729714,3.364995604,5/1/2023,7228.3305,14761.0624,4835.69735,26825.09025,5/1/2023,20552391.17,2403.071685,5/1/2023,224.2293296,108.47,0,3.257137172,2.437750497
5/29/2023,Medium,BOPF,2023,22,5,SW_Monsoon,832.3085809,294.3729714,2.827394706,5/1/2023,7228.3305,14761.0624,4835.69735,26825.09025,5/1/2023,20552391.17,2403.071685,5/1/2023,224.2293296,108.47,0,3.257137172,2.437750497
5/29/2023,Low,BOPF,2023,22,5,SW_Monsoon,725.7914446,294.3729714,2.46555056,5/1/2023,7228.3305,14761.0624,4835.69735,26825.09025,5/1/2023,20552391.17,2403.071685,5/1/2023,224.2293296,108.47,0,3.257137172,2.437750497
6/5/2023,High,BOPF,2023,23,6,SW_Monsoon,1005.161055,292.2370857,3.43953969,6/1/2023,5608.02583,13404.61187,4075.83788,23088.47558,6/1/2023,21414178.41,1944.832945,6/1/2023,163.4139206,110.53,0,3.161773242,2.363841885
6/5/2023,Medium,BOPF,2023,23,6,SW_Monsoon,837.3230942,292.2370857,2.865218465,6/1/2023,5608.02583,13404.61187,4075.83788,23088.47558,6/1/2023,21414178.41,1944.832945,6/1/2023,163.4139206,110.53,0,3.161773242,2.363841885
6/5/2023,Low,BOPF,2023,23,6,SW_Monsoon,858.8450525,292.2370857,2.938864006,6/1/2023,5608.02583,13404.61187,4075.83788,23088.47558,6/1/2023,21414178.41,1944.832945,6/1/2023,163.4139206,110.53,0,3.161773242,2.363841885
6/12/2023,High,BOPF,2023,24,6,SW_Monsoon,997.6961396,307.1194857,3.248560206,6/1/2023,5608.02583,13404.61187,4075.83788,23088.47558,6/1/2023,21414178.41,1944.832945,6/1/2023,163.4139206,110.53,0,3.337379632,2.586420521
6/12/2023,Medium,BOPF,2023,24,6,SW_Monsoon,845.1961219,307.1194857,2.752010736,6/1/2023,5608.02583,13404.61187,4075.83788,23088.47558,6/1/2023,21414178.41,1944.832945,6/1/2023,163.4139206,110.53,0,3.337379632,2.586420521
6/12/2023,Low,BOPF,2023,24,6,SW_Monsoon,783.0264317,307.1194857,2.549582388,6/1/2023,5608.02583,13404.61187,4075.83788,23088.47558,6/1/2023,21414178.41,1944.832945,6/1/2023,163.4139206,110.53,0,3.337379632,2.586420521
6/19/2023,High,BOPF,2023,25,6,SW_Monsoon,967.5980991,307.0023143,3.15176158,6/1/2023,5608.02583,13404.61187,4075.83788,23088.47558,6/1/2023,21414178.41,1944.832945,6/1/2023,163.4139206,110.53,0,3.174019145,2.375303824
6/19/2023,Medium,BOPF,2023,25,6,SW_Monsoon,889.938009,307.0023143,2.898799024,6/1/2023,5608.02583,13404.61187,4075.83788,23088.47558,6/1/2023,21414178.41,1944.832945,6/1/2023,163.4139206,110.53,0,3.174019145,2.375303824
6/19/2023,Low,BOPF,2023,25,6,SW_Monsoon,840.0631982,307.0023143,2.736341582,6/1/2023,5608.02583,13404.61187,4075.83788,23088.47558,6/1/2023,21414178.41,1944.832945,6/1/2023,163.4139206,110.53,0,3.174019145,2.375303824
6/26/2023,High,BOPF,2023,26,6,SW_Monsoon,916.0564637,308.4673143,2.969703503,6/1/2023,5608.02583,13404.61187,4075.83788,23088.47558,6/1/2023,21414178.41,1944.832945,6/1/2023,163.4139206,110.53,0,3.225528995,2.387044042
6/26/2023,Medium,BOPF,2023,26,6,SW_Monsoon,803.1211632,308.4673143,2.603585943,6/1/2023,5608.02583,13404.61187,4075.83788,23088.47558,6/1/2023,21414178.41,1944.832945,6/1/2023,163.4139206,110.53,0,3.225528995,2.387044042
6/26/2023,Low,BOPF,2023,26,6,SW_Monsoon,812.7122929,308.4673143,2.634678798,6/1/2023,5608.02583,13404.61187,4075.83788,23088.47558,6/1/2023,21414178.41,1944.832945,6/1/2023,163.4139206,110.53,0,3.225528995,2.387044042
7/3/2023,High,BOPF,2023,27,7,SW_Monsoon,1004.749442,307.8256571,3.264021107,7/1/2023,4496.1452,13735.12081,3336.17149,21567.4375,7/1/2023,22771096.04,2472.652959,7/1/2023,98.6695402,107.45,0,3.245749501,2.32977718
7/3/2023,Medium,BOPF,2023,27,7,SW_Monsoon,921.6612519,307.8256571,2.994101468,7/1/2023,4496.1452,13735.12081,3336.17149,21567.4375,7/1/2023,22771096.04,2472.652959,7/1/2023,98.6695402,107.45,0,3.245749501,2.32977718
7/3/2023,Low,BOPF,2023,27,7,SW_Monsoon,832.5045941,307.8256571,2.704467853,7/1/2023,4496.1452,13735.12081,3336.17149,21567.4375,7/1/2023,22771096.04,2472.652959,7/1/2023,98.6695402,107.45,0,3.245749501,2.32977718
7/10/2023,High,BOPF,2023,28,7,SW_Monsoon,1004.542339,314.5501571,3.193583969,7/1/2023,4496.1452,13735.12081,3336.17149,21567.4375,7/1/2023,22771096.04,2472.652959,7/1/2023,98.6695402,107.45,0,3.185057189,2.361169783
7/10/2023,Medium,BOPF,2023,28,7,SW_Monsoon,953.4844868,314.5501571,3.031263743,7/1/2023,4496.1452,13735.12081,3336.17149,21567.4375,7/1/2023,22771096.04,2472.652959,7/1/2023,98.6695402,107.45,0,3.185057189,2.361169783
